26.8119, 730.192, 267, 0.00600003
26.845, 730.071, 266.786, 0.00600003
26.8809, 729.929, 267, 0.00640004
26.9107, 729.967, 266.4, 0.00660003
26.9453, 729.731, 266.077, 0.00680003
26.9788, 729.929, 266, 0.00680003
27.0129, 730.367, 265.667, 0.00680003
27.0469, 730.382, 265.647, 0.00640002
27.0807, 730.5, 266, 0.00580002
27.1125, 730.5, 266, 0.00520002
27.1457, 730.382, 265.647, 0.00380001
27.1799, 730.382, 264.647, 0.00300001
27.2122, 730.618, 263.353, 0.00200001
27.2489, 730.5, 262.188, 0.00140001
27.2809, 730.625, 260.875, 0.00100001
27.313, 731.167, 260.611, 0.00160002
27.3472, 730.618, 260.353, 0.00200001
27.3815, 730.5, 261.188, 0.00280001
27.4161, 730.5, 261.813, 0.00340002
27.4516, 730.167, 262.667, 0.00400001
27.4823, 730.367, 263.333, 0.00420001
27.5154, 730.633, 263.667, 0.00420001
27.5501, 730.5, 263.813, 0.0044
27.5838, 730.367, 264.333, 0.0046
27.6177, 730.367, 264.333, 0.00480001
27.6531, 730.367, 264.333, 0.00500001
27.688, 730.192, 265, 0.00540001
27.7213, 730.192, 265, 0.00560002
27.7509, 729.214, 264.714, 0.00560002
27.7854, 729.3, 265.067, 0.00580002
27.8196, 728.808, 265, 0.00580002
27.8588, 729.269, 264.923, 0.00620002
27.888, 729.625, 264.75, 0.00620002
27.9191, 730.192, 265, 0.00640002
27.9539, 730.5, 264.308, 0.00620003
27.9863, 730.357, 264.143, 0.00620003
28.0197, 730.5, 263.813, 0.00540003
28.0567, 730.633, 263.667, 0.00520002
28.09, 730.786, 263.214, 0.00480001
28.1213, 731.375, 263.25, 0.0044
28.1538, 732.192, 263, 0.00400001
28.1882, 732.5, 263, 0.00400001
28.2207, 732.5, 263, 0.00400001
28.2569, 733.3, 263.067, 0.00400001
28.288, 733.125, 263.438, 0.00420001
28.3217, 733.214, 263.714, 0.00420001
28.3415, 733.214, 263.714, 0.0044
28.3719, 733.625, 263.75, 0.00500001
28.4056, 734, 263.917, 0.00560001
28.4393, 733.5, 263.857, 0.00580002
28.4787, 733.269, 263.923, 0.00640002
28.503, 732.667, 264.167, 0.00660003
28.5302, 732.667, 264.167, 0.00640004
28.5543, 732.667, 264.167, 0.00640004
28.5765, 732.5, 264.692, 0.00700003
28.6059, 732.643, 264.857, 0.00760002
28.6375, 732.643, 264.857, 0.00800002
28.6729, 732.5, 265, 0.00820001
28.7053, 732.643, 264.857, 0.00820001
28.7382, 732.333, 264.833, 0.00780002
28.7709, 732.333, 264.833, 0.00740002
28.8047, 732.5, 264.692, 0.00720003
28.8384, 732.5, 264.308, 0.00700003
28.8751, 732.333, 264.833, 0.00680003
28.9051, 732.333, 264.833, 0.00740002
28.9408, 732.136, 264.727, 0.00740002
28.9713, 732.333, 264.833, 0.00760002
29.0069, 731.833, 264.556, 0.00760002
29.0377, 731.5, 264.5, 0.00800002
29.0748, 731.833, 264.556, 0.00760002
29.1109, 731.5, 264.5, 0.00800002
29.146, 731.5, 264.5, 0.00800002
29.1785, 731.833, 264.556, 0.00840001
29.2058, 731.5, 265, 0.00820001
29.2387, 731.9, 264.8, 0.00840001
29.2764, 732.333, 264.833, 0.00840001
29.3092, 732.333, 264.833, 0.00900002
29.3384, 732.5, 264.5, 0.00900002
29.3722, 732.682, 264.364, 0.00940001
29.4056, 732.682, 264.364, 0.00960001
29.4383, 732.667, 264.167, 0.00960001
29.4763, 732.864, 263.727, 0.009
29.5059, 732.9, 263.5, 0.00940001
29.5453, 733.167, 263.444, 0.00900002
29.5741, 732.667, 263.167, 0.00900002
29.6059, 733.167, 263.444, 0.00860002
29.6384, 732.682, 263.364, 0.00880002
29.6763, 732.808, 263, 0.00800002
29.706, 732.667, 263.167, 0.00800002
29.739, 733.071, 263, 0.00700002
29.7712, 732.808, 263, 0.00680002
29.8042, 732.808, 263, 0.00620003
29.8377, 732.643, 262.857, 0.00620003
29.8739, 732.633, 262.667, 0.00620003
29.9068, 732.633, 262.067, 0.00620003
29.9394, 732.633, 261.667, 0.00600002
29.9711, 732.367, 261.333, 0.00540001
